lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
3680,Maksoodangarh,406,23,23-406-3680,,http://www.wikidata.org/entity/Q123253918,,,
3681,Kumbhraj,406,23,23-406-3681,,http://www.wikidata.org/entity/Q20580642,,,
3682,Aron,406,23,23-406-3682,,http://www.wikidata.org/entity/Q20196423,,,
3683,Chachaura,406,23,23-406-3683,,http://www.wikidata.org/entity/Q20591362,,,
6609,Guna Nagar,406,23,23-406-6609,,http://www.wikidata.org/entity/Q123253904,,,
3399,Gird,407,23,23-407-3399,,http://www.wikidata.org/entity/Q123253774,,,
3400,Dabra,407,23,23-407-3400,,http://www.wikidata.org/entity/Q20591356,,,
3401,Bhitarwar,407,23,23-407-3401,,http://www.wikidata.org/entity/Q123253765,,,
3402,Chinour,407,23,23-407-3402,,http://www.wikidata.org/entity/Q123253893,,,
7026,Ghatigaon,407,23,23-407-7026,,http://www.wikidata.org/entity/Q123253858,,,
7037,Tansen,407,23,23-407-7037,,http://www.wikidata.org/entity/Q123253773,,,
7038,Murar,407,23,23-407-7038,,http://www.wikidata.org/entity/Q123253604,,,
7039,City Center,407,23,23-407-7039,,http://www.wikidata.org/entity/Q123253955,,,
7395,Gwalior Gramin,407,23,23-407-7395,,http://www.wikidata.org/entity/Q125656914,,,
7412,Pichhor,407,23,23-407-7412,,http://www.wikidata.org/entity/Q126266382,,,
3606,Khirkiya,408,23,23-408-3606,,http://www.wikidata.org/entity/Q20584618,,,
3607,Sirali,408,23,23-408-3607,,http://www.wikidata.org/entity/Q20597556,,,
3608,Harda,408,23,23-408-3608,,http://www.wikidata.org/entity/Q20599745,,,
3609,Handiya,408,23,23-408-3609,,http://www.wikidata.org/entity/Q20599509,,,
3610,Timarni,408,23,23-408-3610,,http://www.wikidata.org/entity/Q20590981,,,
3611,Rehatgaon,408,23,23-408-3611,,http://www.wikidata.org/entity/Q123253745,,,
3612,Seoni Malwa,409,23,23-409-3612,,http://www.wikidata.org/entity/Q20597764,,,
3613,Itarsi,409,23,23-409-3613,,http://www.wikidata.org/entity/Q20197161,,,
3614,Narmadapuram,409,23,23-409-3614,,http://www.wikidata.org/entity/Q20600293,,,
3615,Dolariya,409,23,23-409-3615,,http://www.wikidata.org/entity/Q20592134,,,
3616,Makhan Nagar,409,23,23-409-3616,,http://www.wikidata.org/entity/Q20592893,,,
3617,Sohagpur,409,23,23-409-3617,,http://www.wikidata.org/entity/Q20599017,,,
3618,Pipariya,409,23,23-409-3618,,http://www.wikidata.org/entity/Q20595542,,,
3619,Bankhedi,409,23,23-409-3619,,http://www.wikidata.org/entity/Q20590977,,,
7045,Narmadapuram Nagar,409,23,23-409-7045,,http://www.wikidata.org/entity/Q123253783,,,
3540,Depalpur,410,23,23-410-3540,,http://www.wikidata.org/entity/Q20589559,,,
3541,Hatod,410,23,23-410-3541,,http://www.wikidata.org/entity/Q20600071,,,
3542,Sawer,410,23,23-410-3542,,http://www.wikidata.org/entity/Q123253853,,,
3543,Indore,410,23,23-410-3543,,http://www.wikidata.org/entity/Q20197437,,,
3544,Dr. Ambedkar Nagar (Mhow),410,23,23-410-3544,,http://www.wikidata.org/entity/Q123253800,,,
7012,Kanadiya,410,23,23-410-7012,,http://www.wikidata.org/entity/Q123253951,,,
7013,Bhicholihapsi,410,23,23-410-7013,,http://www.wikidata.org/entity/Q123254147,,,
7014,Malharganj,410,23,23-410-7014,,http://www.wikidata.org/entity/Q123253772,,,
7015,Khudel,410,23,23-410-7015,,http://www.wikidata.org/entity/Q123254044,,,
7016,Rau,410,23,23-410-7016,,http://www.wikidata.org/entity/Q123253987,,,
3627,Sihora,411,23,23-411-3627,,http://www.wikidata.org/entity/Q20597856,,,
3628,Majholi,411,23,23-411-3628,,http://www.wikidata.org/entity/Q123253865,,,
3629,Patan,411,23,23-411-3629,,http://www.wikidata.org/entity/Q20594940,,,
3630,Shahpura,411,23,23-411-3630,,http://www.wikidata.org/entity/Q123253759,,,
3631,Jabalpur,411,23,23-411-3631,,http://www.wikidata.org/entity/Q20588944,,,
3632,Panagar,411,23,23-411-3632,,http://www.wikidata.org/entity/Q20594303,,,
3633,Kundam,411,23,23-411-3633,,http://www.wikidata.org/entity/Q20580132,,,
7011,Gorakhpur,411,23,23-411-7011,,http://www.wikidata.org/entity/Q123254036,,,
7024,Adhartal,411,23,23-411-7024,,http://www.wikidata.org/entity/Q123253878,,,
7025,Ranjhi,411,23,23-411-7025,,http://www.wikidata.org/entity/Q123253995,,,
3706,Thandla,412,23,23-412-3706,,http://www.wikidata.org/entity/Q20588681,,,
3707,Petlawad,412,23,23-412-3707,,http://www.wikidata.org/entity/Q20588724,,,
3708,Meghnagar,412,23,23-412-3708,,http://www.wikidata.org/entity/Q20599352,,,
3709,Jhabua,412,23,23-412-3709,,http://www.wikidata.org/entity/Q20590634,,,
3710,Ranapur,412,23,23-412-3710,,http://www.wikidata.org/entity/Q20590064,,,
7004,Rama,412,23,23-412-7004,,http://www.wikidata.org/entity/Q123253809,,,
3620,Murwara,413,23,23-413-3620,,http://www.wikidata.org/entity/Q20575531,,,
3621,Rithi,413,23,23-413-3621,,http://www.wikidata.org/entity/Q20590938,,,
3622,Barhi,413,23,23-413-3622,,http://www.wikidata.org/entity/Q20591372,,,
3623,Badwara,413,23,23-413-3623,,http://www.wikidata.org/entity/Q24929374,,,
3624,Vijayraghavgarh,413,23,23-413-3624,,http://www.wikidata.org/entity/Q20593730,,,
3625,Bahoriband,413,23,23-413-3625,,http://www.wikidata.org/entity/Q20592395,,,
3626,Dhimarkheda,413,23,23-413-3626,,http://www.wikidata.org/entity/Q20592328,,,
6977,Sleemnbad,413,23,23-413-6977,,http://www.wikidata.org/entity/Q123254127,,,
7028,Katni Nagar,413,23,23-413-7028,,http://www.wikidata.org/entity/Q123253830,,,
3545,Barwaha,414,23,23-414-3545,,http://www.wikidata.org/entity/Q20590461,,,
3546,Maheshwar,414,23,23-414-3546,,http://www.wikidata.org/entity/Q20598312,,,
3547,Kasrawad,414,23,23-414-3547,,http://www.wikidata.org/entity/Q20578309,,,
3548,Segaon,414,23,23-414-3548,,http://www.wikidata.org/entity/Q123253856,,,
3549,Bhikangaon,414,23,23-414-3549,,http://www.wikidata.org/entity/Q20595752,,,
3550,Khargone,414,23,23-414-3550,,http://www.wikidata.org/entity/Q123253956,,,
3551,Gogaon,414,23,23-414-3551,,http://www.wikidata.org/entity/Q123253708,,,
3552,Bhagwanpura,414,23,23-414-3552,,http://www.wikidata.org/entity/Q20595013,,,
3553,Jhiranya,414,23,23-414-3553,,http://www.wikidata.org/entity/Q20590769,,,
6997,Sanawad,414,23,23-414-6997,,http://www.wikidata.org/entity/Q123254069,,,
7029,Khargone Nagar,414,23,23-414-7029,,http://www.wikidata.org/entity/Q123253793,,,
3641,Niwas,415,23,23-415-3641,,http://www.wikidata.org/entity/Q20592834,,,
3642,Narayanganj,415,23,23-415-3642,,http://www.wikidata.org/entity/Q20592260,,,
3643,Mandla,415,23,23-415-3643,,http://www.wikidata.org/entity/Q123253854,,,
3644,Ghughari,415,23,23-415-3644,,http://www.wikidata.org/entity/Q20588401,,,
3645,Bichhiya,415,23,23-415-3645,,http://www.wikidata.org/entity/Q20593248,,,
3646,Nainpur,415,23,23-415-3646,,http://www.wikidata.org/entity/Q20593294,,,
3492,Bhanpura,416,23,23-416-3492,,http://www.wikidata.org/entity/Q20595558,,,
3493,Malhargarh,416,23,23-416-3493,,http://www.wikidata.org/entity/Q20597840,,,
3494,Garoth,416,23,23-416-3494,,http://www.wikidata.org/entity/Q20586569,,,
3495,Shamgarh,416,23,23-416-3495,,http://www.wikidata.org/entity/Q20594788,,,
3496,Mandsaur,416,23,23-416-3496,,http://www.wikidata.org/entity/Q20597499,,,
3497,Daloda,416,23,23-416-3497,,http://www.wikidata.org/entity/Q20588958,,,
3498,Sitamau,416,23,23-416-3498,,http://www.wikidata.org/entity/Q20597928,,,
3499,Suwasara,416,23,23-416-3499,,http://www.wikidata.org/entity/Q20598379,,,
7005,Mandsaur Nagar,416,23,23-416-7005,,http://www.wikidata.org/entity/Q123253941,,,
3385,Ambah,417,23,23-417-3385,,http://www.wikidata.org/entity/Q20178369,,,
3386,Porsa,417,23,23-417-3386,,http://www.wikidata.org/entity/Q20588876,,,
3387,Morena,417,23,23-417-3387,,http://www.wikidata.org/entity/Q20599123,,,
3388,Joura,417,23,23-417-3388,,http://www.wikidata.org/entity/Q20590374,,,
3389,Kailaras,417,23,23-417-3389,,http://www.wikidata.org/entity/Q20582022,,,
3390,Sabalgarh,417,23,23-417-3390,,http://www.wikidata.org/entity/Q123253826,,,
7047,Morena Nagar,417,23,23-417-7047,,http://www.wikidata.org/entity/Q123253840,,,
7112,Bamor,417,23,23-417-7112,,http://www.wikidata.org/entity/Q123254137,,,
3634,Gotegaon,418,23,23-418-3634,,http://www.wikidata.org/entity/Q123254004,,,
3635,Gadarwara,418,23,23-418-3635,,http://www.wikidata.org/entity/Q20586833,,,
3636,Narsimhapur,418,23,23-418-3636,,http://www.wikidata.org/entity/Q20591522,,,
3637,Kareli,418,23,23-418-3637,,http://www.wikidata.org/entity/Q20577535,,,
3638,Tendukheda,418,23,23-418-3638,,http://www.wikidata.org/entity/Q123253963,,,
7003,Saikheda,418,23,23-418-7003,,http://www.wikidata.org/entity/Q123254080,,,
3487,Jawad,419,23,23-419-3487,,http://www.wikidata.org/entity/Q20589636,,,
3488,Singoli,419,23,23-419-3488,,http://www.wikidata.org/entity/Q20597056,,,
3489,Neemuch,419,23,23-419-3489,,http://www.wikidata.org/entity/Q20593001,,,
3490,Jiran,419,23,23-419-3490,,http://www.wikidata.org/entity/Q20589763,,,
3491,Manasa,419,23,23-419-3491,,http://www.wikidata.org/entity/Q20597395,,,
7032,Rampura,419,23,23-419-7032,,http://www.wikidata.org/entity/Q123254112,,,
7035,Neemuch Nagar,419,23,23-419-7035,,http://www.wikidata.org/entity/Q123254017,,,
3435,Ajaigarh,420,23,23-420-3435,,http://www.wikidata.org/entity/Q20089886,,,
3436,Panna,420,23,23-420-3436,,http://www.wikidata.org/entity/Q20594382,,,
3437,Devendranagar,420,23,23-420-3437,,http://www.wikidata.org/entity/Q20589889,,,
3438,Gunnor,420,23,23-420-3438,,http://www.wikidata.org/entity/Q20587166,,,
3439,Amanganj,420,23,23-420-3439,,http://www.wikidata.org/entity/Q20178211,,,
3440,Pawai,420,23,23-420-3440,,http://www.wikidata.org/entity/Q20594711,,,
3441,Shahnagar,420,23,23-420-3441,,http://www.wikidata.org/entity/Q20594887,,,
3442,Raipura,420,23,23-420-3442,,http://www.wikidata.org/entity/Q20591233,,,
6975,Simariya,420,23,23-420-6975,,http://www.wikidata.org/entity/Q20597314,,,
3590,Raisen,421,23,23-421-3590,,http://www.wikidata.org/entity/Q20590729,,,
3591,Gairatganj,421,23,23-421-3591,,http://www.wikidata.org/entity/Q20587472,,,
3592,Begamganj,421,23,23-421-3592,,http://www.wikidata.org/entity/Q20594173,,,
3593,Goharganj,421,23,23-421-3593,,http://www.wikidata.org/entity/Q20588119,,,
3594,Baraily,421,23,23-421-3594,,http://www.wikidata.org/entity/Q20591511,,,
3595,Badi,421,23,23-421-3595,,http://www.wikidata.org/entity/Q20593377,,,
3596,Silwani,421,23,23-421-3596,,http://www.wikidata.org/entity/Q20597647,,,
3597,Udaipura,421,23,23-421-3597,,http://www.wikidata.org/entity/Q20572202,,,
6532,Sultanpur,421,23,23-421-6532,,http://www.wikidata.org/entity/Q113468545,,,
7010,Deori,421,23,23-421-7010,,http://www.wikidata.org/entity/Q105956540,,,
3563,Jirapur,422,23,23-422-3563,,http://www.wikidata.org/entity/Q20589792,,,
3564,Khilchipur,422,23,23-422-3564,,http://www.wikidata.org/entity/Q20584674,,,
3565,Rajgarh,422,23,23-422-3565,,http://www.wikidata.org/entity/Q20589673,,,
3566,Biaora,422,23,23-422-3566,,http://www.wikidata.org/entity/Q20594774,,,
3567,Sarangpur,422,23,23-422-3567,,http://www.wikidata.org/entity/Q20596899,,,
3568,Narsinghgarh,422,23,23-422-3568,,http://www.wikidata.org/entity/Q20591480,,,
3569,Pachore,422,23,23-422-3569,,http://www.wikidata.org/entity/Q20593958,,,
6992,Suthaliya,422,23,23-422-6992,,http://www.wikidata.org/entity/Q113588250,,,
6993,Khujner,422,23,23-422-6993,,http://www.wikidata.org/entity/Q113560983,,,
3500,Piploda,423,23,23-423-3500,,http://www.wikidata.org/entity/Q20595589,,,
3501,Jaora,423,23,23-423-3501,,http://www.wikidata.org/entity/Q20589672,,,
3502,Alot,423,23,23-423-3502,,http://www.wikidata.org/entity/Q20196526,,,
3503,Tal,423,23,23-423-3503,,http://www.wikidata.org/entity/Q20593042,,,
3504,Sailana,423,23,23-423-3504,,http://www.wikidata.org/entity/Q20598800,,,
3505,Bajna,423,23,23-423-3505,,http://www.wikidata.org/entity/Q20592768,,,
3506,Rawti,423,23,23-423-3506,,http://www.wikidata.org/entity/Q20590758,,,
3507,Ratlam,423,23,23-423-3507,,http://www.wikidata.org/entity/Q20589270,,,
7009,Ratlam Nagar,423,23,23-423-7009,,http://www.wikidata.org/entity/Q123254098,,,
3471,Teonthar,424,23,23-424-3471,,http://www.wikidata.org/entity/Q123253867,,,
3472,Jawa,424,23,23-424-3472,,http://www.wikidata.org/entity/Q20589331,,,
3473,Sirmour,424,23,23-424-3473,,http://www.wikidata.org/entity/Q20597525,,,
3474,Mangawan,424,23,23-424-3474,,http://www.wikidata.org/entity/Q20597246,,,
3475,Semaria,424,23,23-424-3475,,http://www.wikidata.org/entity/Q20598573,,,
3479,Huzur,424,23,23-424-3479,,http://www.wikidata.org/entity/Q20600173,,,
3480,Raipur - Karchuliyan,424,23,23-424-3480,,http://www.wikidata.org/entity/Q123253825,,,
3481,Gurh,424,23,23-424-3481,,http://www.wikidata.org/entity/Q20587059,,,
7041,Huzur Nagar,424,23,23-424-7041,,http://www.wikidata.org/entity/Q123253710,,,
3443,Bina,425,23,23-425-3443,,http://www.wikidata.org/entity/Q20593801,,,
3444,Khurai,425,23,23-425-3444,,http://www.wikidata.org/entity/Q20584811,,,
3445,Malthon,425,23,23-425-3445,,http://www.wikidata.org/entity/Q20598567,,,
3446,Banda,425,23,23-425-3446,,http://www.wikidata.org/entity/Q123253962,,,
3447,Shahgarh,425,23,23-425-3447,,http://www.wikidata.org/entity/Q123254145,,,
3448,Rahatgarh,425,23,23-425-3448,,http://www.wikidata.org/entity/Q123254139,,,
3449,Sagar,425,23,23-425-3449,,http://www.wikidata.org/entity/Q20596785,,,
3450,Garhakota,425,23,23-425-3450,,http://www.wikidata.org/entity/Q20586209,,,
3451,Rehli,425,23,23-425-3451,,http://www.wikidata.org/entity/Q123253801,,,
3452,Kesli,425,23,23-425-3452,,http://www.wikidata.org/entity/Q20581822,,,
3453,Deori,425,23,23-425-3453,,http://www.wikidata.org/entity/Q20589711,,,
6984,Jaisinagar,425,23,23-425-6984,,http://www.wikidata.org/entity/Q123254026,,,
7030,Sagar Nagar,425,23,23-425-7030,,http://www.wikidata.org/entity/Q123254045,,,
7420,Bandari,425,23,23-425-7420,,http://www.wikidata.org/entity/Q130416404,,,
3461,Kothi,426,23,23-426-3461,,http://www.wikidata.org/entity/Q123253815,,,
3462,Majhgawan,426,23,23-426-3462,,http://www.wikidata.org/entity/Q20596686,,,
3463,Birsinghpur,426,23,23-426-3463,,http://www.wikidata.org/entity/Q20593487,,,
3464,Nagod,426,23,23-426-3464,,http://www.wikidata.org/entity/Q20592055,,,
3465,Unchahara,426,23,23-426-3465,,http://www.wikidata.org/entity/Q20571568,,,
3466,Rampur Baghelan,426,23,23-426-3466,,http://www.wikidata.org/entity/Q20590355,,,
3467,Kotar,426,23,23-426-3467,,http://www.wikidata.org/entity/Q20582487,,,
7111,Raghurajnagar Nagareey,426,23,23-426-7111,,http://www.wikidata.org/entity/Q20589114,,,
3582,Sehore,427,23,23-427-3582,,http://www.wikidata.org/entity/Q20598017,,,
3583,Shyampur,427,23,23-427-3583,,http://www.wikidata.org/entity/Q20595280,,,
3584,Ashta,427,23,23-427-3584,,http://www.wikidata.org/entity/Q20196726,,,
3585,Jawar,427,23,23-427-3585,,http://www.wikidata.org/entity/Q20589647,,,
3586,Ichhawar,427,23,23-427-3586,,http://www.wikidata.org/entity/Q20197158,,,
3587,Bhairunda,427,23,23-427-3587,,http://www.wikidata.org/entity/Q20591838,,,
3588,Budni,427,23,23-427-3588,,http://www.wikidata.org/entity/Q20594013,,,
3589,Rehti,427,23,23-427-3589,,http://www.wikidata.org/entity/Q20591168,,,
7008,Sehore Nagar,427,23,23-427-7008,,http://www.wikidata.org/entity/Q123253939,,,
7422,Doraha,427,23,23-427-7422,,http://www.wikidata.org/entity/Q131302564,,,
3659,Lakhnadon,428,23,23-428-3659,,http://www.wikidata.org/entity/Q20591561,,,
3660,Chhapara,428,23,23-428-3660,,http://www.wikidata.org/entity/Q20588661,,,
3661,Ghansaur,428,23,23-428-3661,,http://www.wikidata.org/entity/Q123253896,,,
3662,Dhanora,428,23,23-428-3662,,http://www.wikidata.org/entity/Q20590284,,,
3663,Keolari,428,23,23-428-3663,,http://www.wikidata.org/entity/Q20581728,,,
3664,Seoni,428,23,23-428-3664,,http://www.wikidata.org/entity/Q20597753,,,
3665,Barghat,428,23,23-428-3665,,http://www.wikidata.org/entity/Q20591286,,,
3666,Kurai,428,23,23-428-3666,,http://www.wikidata.org/entity/Q20580704,,,
7018,Seoni Nagar,428,23,23-428-7018,,http://www.wikidata.org/entity/Q123254007,,,
3689,Beohari,429,23,23-429-3689,,http://www.wikidata.org/entity/Q123253749,,,
3690,Jaisinghnagar,429,23,23-429-3690,,http://www.wikidata.org/entity/Q20589207,,,
3691,Sohagpur,429,23,23-429-3691,,http://www.wikidata.org/entity/Q20599007,,,
3692,Jaitpur,429,23,23-429-3692,,http://www.wikidata.org/entity/Q20590053,,,
6979,Gohparu,429,23,23-429-6979,,http://www.wikidata.org/entity/Q20587932,,,
6988,Budar,429,23,23-429-6988,,http://www.wikidata.org/entity/Q20593986,,,
3519,Shajapur,430,23,23-430-3519,,http://www.wikidata.org/entity/Q20594729,,,
3520,Gulana,430,23,23-430-3520,,http://www.wikidata.org/entity/Q20587320,,,
3521,Moman Badodiya,430,23,23-430-3521,,http://www.wikidata.org/entity/Q20599602,,,
3522,Shujalpur,430,23,23-430-3522,,http://www.wikidata.org/entity/Q20595163,,,
3523,Kalapipal,430,23,23-430-3523,,http://www.wikidata.org/entity/Q20579533,,,
6510,Awantipur Badodiya,430,23,23-430-6510,,http://www.wikidata.org/entity/Q123253797,,,
6511,Polaykala,430,23,23-430-6511,,http://www.wikidata.org/entity/Q123253902,,,
3380,Vijaypur,431,23,23-431-3380,,http://www.wikidata.org/entity/Q123253968,,,
3381,Beerpur,431,23,23-431-3381,,http://www.wikidata.org/entity/Q123253897,,,
3382,Sheopur,431,23,23-431-3382,,http://www.wikidata.org/entity/Q123253762,,,
3383,Badoda,431,23,23-431-3383,,http://www.wikidata.org/entity/Q123254023,,,
3384,Karahal,431,23,23-431-3384,,http://www.wikidata.org/entity/Q123253877,,,
3407,Pohri,432,23,23-432-3407,,http://www.wikidata.org/entity/Q20588953,,,
3408,Shivpuri,432,23,23-432-3408,,http://www.wikidata.org/entity/Q20595078,,,
3409,Narwar,432,23,23-432-3409,,http://www.wikidata.org/entity/Q20591436,,,
3410,Karera,432,23,23-432-3410,,http://www.wikidata.org/entity/Q20577592,,,
3411,Kolaras,432,23,23-432-3411,,http://www.wikidata.org/entity/Q20583183,,,
3412,Badarwas,432,23,23-432-3412,,http://www.wikidata.org/entity/Q20590748,,,
3413,Pichhore,432,23,23-432-3413,,http://www.wikidata.org/entity/Q20595428,,,
3414,Khaniyadhana,432,23,23-432-3414,,http://www.wikidata.org/entity/Q20584049,,,
6534,Bairad,432,23,23-432-6534,,http://www.wikidata.org/entity/Q20594546,,,
6976,Rannod,432,23,23-432-6976,,http://www.wikidata.org/entity/Q123253706,,,
7044,Shivpuri Nagar,432,23,23-432-7044,,http://www.wikidata.org/entity/Q123253866,,,
3697,Rampur Naikin,433,23,23-433-3697,,http://www.wikidata.org/entity/Q20590310,,,
3698,Churhat,433,23,23-433-3698,,http://www.wikidata.org/entity/Q20592019,,,
3699,Gopadbanas,433,23,23-433-3699,,http://www.wikidata.org/entity/Q20587695,,,
3700,Sihawal,433,23,23-433-3700,,http://www.wikidata.org/entity/Q20597834,,,
3701,Majhauli,433,23,23-433-3701,,http://www.wikidata.org/entity/Q20596770,,,
3702,Kusmi,433,23,23-433-3702,,http://www.wikidata.org/entity/Q20581072,,,
6072,Bahari,433,23,23-433-6072,,http://www.wikidata.org/entity/Q20592307,,,
7410,Madwas,433,23,23-433-7410,,http://www.wikidata.org/entity/Q125933841,,,
3418,Jatara,434,23,23-434-3418,,http://www.wikidata.org/entity/Q123253906,,,
3419,Mohangarh,434,23,23-434-3419,,http://www.wikidata.org/entity/Q123253999,,,
3420,Palera,434,23,23-434-3420,,http://www.wikidata.org/entity/Q123253945,,,
3421,Baldeogarh,434,23,23-434-3421,,http://www.wikidata.org/entity/Q123253895,,,
3422,Khargapur,434,23,23-434-3422,,http://www.wikidata.org/entity/Q123253806,,,
3423,Tikamgarh,434,23,23-434-3423,,http://www.wikidata.org/entity/Q123253868,,,
6536,Lidhora,434,23,23-434-6536,,http://www.wikidata.org/entity/Q123253901,,,
6998,Badgaon Dhasan,434,23,23-434-6998,,http://www.wikidata.org/entity/Q123253820,,,
7394,Dighora,434,23,23-434-7394,,http://www.wikidata.org/entity/Q125656915,,,
3508,Khacharod,435,23,23-435-3508,,http://www.wikidata.org/entity/Q123254002,,,
3509,Nagda,435,23,23-435-3509,,http://www.wikidata.org/entity/Q20591925,,,
3510,Mahidpur,435,23,23-435-3510,,http://www.wikidata.org/entity/Q20598235,,,
3511,Ghatiya,435,23,23-435-3511,,http://www.wikidata.org/entity/Q123253816,,,
3512,Tarana,435,23,23-435-3512,,http://www.wikidata.org/entity/Q20592809,,,
3513,Ujjain,435,23,23-435-3513,,http://www.wikidata.org/entity/Q20571609,,,
3514,Badnagar,435,23,23-435-3514,,http://www.wikidata.org/entity/Q123253741,,,
6983,Jharda,435,23,23-435-6983,,http://www.wikidata.org/entity/Q123254037,,,
